name,image,price,product_link,product_type
Striped Belted Stretch Chino Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_2232M_V4_X_EC_0","₹1,749.00",/striped-belted-stretch-chino-shorts/p/P60584514.html,jeans
Viscose Mix Plain Slim Fit Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_03_T28_9803K_F0_X_EC_0","₹2,099.00",/viscose-mix-plain-slim-fit-joggers/p/P60576175.html,jeans
The Ultimate Tailored Fit Suit Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T15_2032T_F0_X_EC_90","₹2,999.00",/the-ultimate-tailored-fit-suit-trousers/p/P60544845.html,jeans
Base Layer Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_9611P_T9_X_EC_90",₹999.00,/base-layer-shorts/p/P60554557.html,jeans
Tapered Fit Stretch Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1262T_Y0_X_EC_0","₹1,999.00",/tapered-fit-stretch-jeans/p/P60544201.html,jeans
Stretch Chino Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_5580M_KH_X_EC_0",₹699.00,/stretch-chino-shorts/p/P60580101.html,jeans
Cotton Mix Plain Regular Fit Chino Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_7803M_J0_X_EC_90",₹999.00,/cotton-mix-plain-regular-fit-chino-shorts/p/P60590712.html,jeans
Cotton Blend Zip Pocket Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T28_4968A_F3_X_EC_90","₹2,099.00",/cotton-blend-zip-pocket-joggers/p/P60564753.html,jeans
Slim Fit Japanese Selvedge Stretch Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1520S_GJ_X_EC_0","₹2,999.00",/slim-fit-japanese-selvedge-stretch-jeans/p/P60452790.html,jeans
Linen Mix Plain Regular Fit Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_1501I_E1_X_EC_0","₹1,249.00",/linen-mix-plain-regular-fit-shorts/p/P60541873.html,jeans
Linen Mix Plain Regular Fit Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_03_T17_5360I_VP_X_EC_0","₹1,999.00",/linen-mix-plain-regular-fit-trousers/p/P60541851.html,jeans
