name,image,price,product_link,product_type
Mid Rise Barrel Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_9686_QQ_X_EC_0","₹2,999.00",/mid-rise-barrel-jeans/p/P60728157.html?dwvar_P60728157_color=QQ,jeans
Cotton Blend Denim Look Wide Leg Trouser,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T59_4736T_E6_X_EC_0","₹4,499.00",/cotton-blend-denim-look-wide-leg-trouser/p/P60710773.html,jeans
High Waisted Tailored Wide Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7138_XA_X_EC_0","₹2,699.40",/high-waisted-tailored-wide-leg-jeans/p/P60712402.html,jeans
Cotton Rich Palazzo Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_8724_ZV_X_EC_0","₹2,999.40",/cotton-rich-palazzo-trousers/p/P60717559.html?dwvar_P60717559_color=ZV,jeans
Lyocell Blend High Waisted Flared Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_7110T_XA_X_EC_0","₹3,299.40",/lyocell-blend-high-waisted-flared-jeans/p/P60717306.html,jeans
Mid Rise Flared Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_8721_XB_X_EC_0","₹4,499.00",/mid-rise-flared-jeans/p/P60712316.html?dwvar_P60712316_color=XB,jeans
Wide Leg Cropped Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_9656_NU_X_EC_0","₹1,896.00",/wide-leg-cropped-jeans/p/P60727488.html,jeans
Lyocell Blend High Waisted Barrel Ankle Grazer Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_7537U_XA_X_EC_0","₹1,999.00",/lyocell-blend-high-waisted-barrel-ankle-grazer-jeans/p/P60712114.html,jeans
Cotton Rich Straight Leg Ankle Grazer Chinos,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6374_F0_X_EC_0","₹2,499.00",/cotton-rich-straight-leg-ankle-grazer-chinos/p/P60731716.html?dwvar_P60731716_color=F0,jeans
Harper Supersoft High Waisted Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7685_XU_X_EC_0","₹2,999.00",/harper-supersoft-high-waisted-jeans/p/P60712425.html,jeans
Sienna Supersoft High Waisted Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7746_QP_X_EC_0","₹3,160.00",/sienna-supersoft-high-waisted-jeans/p/P60712400.html,jeans
Magic Shaping High Waisted Straight Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6051_XA_X_EC_0","₹3,499.00",/magic-shaping-high-waisted-straight-leg-jeans/p/P60712436.html,jeans
Pure Cotton Seam Detail Barrel Leg Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_7536U_Y0_X_EC_0","₹4,499.00",/pure-cotton-seam-detail-barrel-leg-trousers/p/P60726578.html?dwvar_P60726578_color=Y0,jeans
High Waisted Wide Leg Ankle Grazer Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_3884_Y0_X_EC_0","₹1,499.00",/high-waisted-wide-leg-ankle-grazer-jeans/p/P60723584.html,jeans
Animal Print Wide Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6477_N4_X_EC_0","₹2,499.00",/animal-print-wide-leg-jeans/p/P60705456.html?dwvar_P60705456_color=N4,jeans
Denim Elasticated Waist Wide Leg Trousers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7643_Y0_X_EC_0","₹2,999.00",/denim-elasticated-waist-wide-leg-trousers/p/P60644507.html,jeans
Embellished High Waisted Ankle Grazer Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6255_QP_X_EC_0","₹5,999.00",/embellished-high-waisted-ankle-grazer-jeans/p/P60698799.html?dwvar_P60698799_color=QP,jeans
Mid Rise Relaxed Horseshoe Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_0987_Y0_X_EC_0","₹1,999.00",/mid-rise-relaxed-horseshoe-jeans/p/P60706147.html?dwvar_P60706147_color=Y0,jeans
Ivy Thermal High Waisted Skinny Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6546_QP_X_EC_0","₹2,099.00",/ivy-thermal-high-waisted-skinny-jeans/p/P60701861.html,jeans
High Waisted Smart Wide Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_9047_XU_X_EC_0","₹4,499.00",/high-waisted-smart-wide-leg-jeans/p/P60585450.html,jeans
Metallic Wide Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7288_XX_X_EC_0","₹2,399.00",/metallic-wide-leg-jeans/p/P60626187.html,jeans
Mid Rise Wide Leg Jeans with Lyocell,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7456_QQ_X_EC_0","₹1,999.00",/mid-rise-wide-leg-jeans-with-lyocell/p/P60681832.html?dwvar_P60681832_color=QQ,jeans
Girlfriend Mid Rise Turn Up Jeans with Lyocell,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_7508U_QQ_X_EC_0","₹4,999.00",/girlfriend-mid-rise-turn-up-jeans-with-lyocell/p/P60697440.html?dwvar_P60697440_color=QQ,jeans
Cotton Rich High Waisted Flared Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_7507U_QP_X_EC_0","₹2,999.40",/cotton-rich-high-waisted-flared-jeans/p/P60697444.html?dwvar_P60697444_color=QP,jeans
Denim Slim Fit Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6420A_XA_X_EC_0","₹1,749.00",/denim-slim-fit-joggers/p/P60677860.html,jeans
Lyocell™ Blend Wide Palazzo Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_9875_Y0_X_EC_0","₹2,499.00",/lyocell%E2%84%A2-blend-wide-palazzo-leg-jeans/p/P60653276.html?dwvar_P60653276_color=Y0,jeans
Lily Magic Shaping High Waisted Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6070_QQ_X_EC_90","₹3,499.00",/lily-magic-shaping-high-waisted-jeans/p/P60649768.html?dwvar_P60649768_color=QQ,jeans
Relaxed High Waisted Carpenter Wide Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_8771_XA_X_EC_0","₹1,599.00",/relaxed-high-waisted-carpenter-wide-leg-jeans/p/P60649764.html,jeans
High Waisted Carrot Leg Ankle Grazer Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_8723_NZ_X_EC_0","₹3,999.00",/high-waisted-carrot-leg-ankle-grazer-jeans/p/P60633911.html?dwvar_P60633911_color=NZ,jeans
High Waisted Crease Front Slim Flare Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7966_QP_X_EC_0","₹1,499.00",/high-waisted-crease-front-slim-flare-jeans/p/P60643386.html,jeans
Flared Jeggings,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_4459_Y0_X_EC_90","₹1,874.06",/flared-jeggings/p/P60585101.html,jeans
Harper Supersoft Cigarette Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7670N_QQ_X_EC_0","₹1,199.00",/harper-supersoft-cigarette-jeans/p/P60465497.html?dwvar_P60465497_color=QQ,jeans
Magic Shaping High Waisted Slim Flare Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_6020_QQ_X_EC_0","₹3,999.00",/magic-shaping-high-waisted-slim-flare-jeans/p/P60627217.html,jeans
Harper Cigarette Smart Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_9042_XU_X_EC_0","₹1,999.00",/harper-cigarette-smart-jeans/p/P60590909.html,jeans
Patch Pocket Flare High Waisted Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7143_XU_X_EC_0","₹1,599.00",/patch-pocket-flare-high-waisted-jeans/p/P60573227.html,jeans
High Waisted Flared Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_7038T_XA_X_EC_0","₹5,499.00",/high-waisted-flared-jeans/p/P60629234.html,jeans
Cotton Mix Plain Regular Fit Jeggings,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_8609K_T0_X_EC_0",₹799.00,/cotton-mix-plain-regular-fit-jeggings/p/P60586317.html,jeans
Cotton Rich Slim Fit Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_4319_HP_X_EC_0","₹1,999.00",/cotton-rich-slim-fit-joggers/p/P60591013.html,jeans
Cotton Mix Plain Wide Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_8027K_QP_X_EC_0","₹1,490.00",/cotton-mix-plain-wide-leg-jeans/p/P60576255.html,jeans
Eva Bootcut Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7567_XA_X_EC_0","₹2,599.00",/eva-bootcut-jeans/p/P60458381.html?dwvar_P60458381_color=XA,jeans
Cotton Mix Plain Slim Fit Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_6031K_QQ_X_EC_0","₹1,599.00",/cotton-mix-plain-slim-fit-jeans/p/P60570677.html,jeans
Ivy Supersoft High Waisted Skinny Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7689_XB_X_EC_0","₹1,499.00",/ivy-supersoft-high-waisted-skinny-jeans/p/P60527152.html,jeans
Lily Slim Fit Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7564_XA_X_EC_0",₹999.00,/lily-slim-fit-jeans/p/P60463498.html,jeans
Ivy Skinny Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7561_XA_X_EC_0","₹2,499.00",/ivy-skinny-jeans/p/P60460004.html?dwvar_P60460004_color=XA,jeans
Solid Skinny Fit Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_7689K_V1_X_EC_0","₹1,199.00",/solid-skinny-fit-jeans/p/P60482147.html,jeans
High Waisted Embellished Straight Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_1835U_Y0_X_EC_90","₹1,999.00",/high-waisted-embellished-straight-leg-jeans/p/P60460015.html?dwvar_P60460015_color=Y0,jeans
Skinny Mid Waist Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_8016K_XA_X_EC_0","₹1,199.00",/skinny-mid-waist-jeans/p/P60482211.html,jeans
Cotton Mix Plain Slim Fit Jeggings,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_9434K_Y0_X_EC_0",₹799.00,/cotton-mix-plain-slim-fit-jeggings/p/P60517465.html,jeans
Regular Fit Jeggings,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_8017K_QP_X_EC_0",₹799.00,/regular-fit-jeggings/p/P60564732.html,jeans
Cotton Rich Denim Jacket with Stretch,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T49_4334_MM_X_EC_0","₹1,749.00",/cotton-rich-denim-jacket-with-stretch/p/P60490922.html,jeans
Cotton Mix Plain Slim Flared Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_8790K_QQ_X_EC_0","₹1,499.00",/cotton-mix-plain-slim-flared-jeans/p/P60543617.html,jeans
Cotton Mix Plain Straight Fit Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_7638K_QQ_X_EC_0","₹1,199.00",/cotton-mix-plain-straight-fit-jeans/p/P60560771.html,jeans
Denim Boyfriend Shorts,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_3553_Y0_X_EC_0",₹999.00,/denim-boyfriend-shorts/p/P60527159.html,jeans
Solid Boyfriend Fit Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_8013K_QP_X_EC_0","₹1,749.00",/solid-boyfriend-fit-jeans/p/P60545647.html,jeans
Sienna Supersoft Straight Leg Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7638_Y0_X_EC_0","₹1,896.00",/sienna-supersoft-straight-leg-jeans/p/P60527134.html?dwvar_P60527134_color=Y0,jeans
Straight Leg Mid Waist Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_6013K_XA_X_EC_0","₹1,999.00",/straight-leg-mid-waist-jeans/p/P60482160.html,jeans
The Wide-Leg Jeans,/on/demandware.static/Sites-mnsindia-Site/-/default/dwdd6af5d3/images/online_exclusive.png,"₹3,160.00",/the-wide-leg-jeans/p/P60504942.html,jeans
Solid Regular Fit Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/OD_01_T57_4225K_QQ_X_EC_0","₹1,749.00",/solid-regular-fit-jeans/p/P60511126.html,jeans
The Cotton Rich Cuffed Joggers,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_7877_JR_X_EC_0","₹1,499.00",/the-cotton-rich-cuffed-joggers/p/P60510354.html,jeans
The Mom Jeans,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T57_9115_O4_X_EC_0","₹3,999.00",/the-mom-jeans/p/P60448793.html?dwvar_P60448793_color=O4,jeans
