name,image,price
Linen Rich Embroidered Midi Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0604V_KY_X_EC_0","₹2,990.00"
Paisley V-Neck Midaxi Tea Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3807U_J6_X_EC_0","₹2,190.00"
Cotton Rich Embroidered Square Neck Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2093_KY_X_EC_0","₹1,990.00"
Linen Rich Stitch Detail Shift Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_0637_O5_X_EC_0","₹1,690.00"
Floral Tie Detail Short Sleeve Jumpsuit,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_1630_E6_X_EC_0","₹2,990.00"
Cupro Rich Printed Midaxi T-Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3320T_ZZ_X_EC_0","₹3,690.00"
Animal Print Tie Waist Midi Shirt Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_1567_A4_X_EC_0","₹1,990.00"
Polka Dot V-Neck Ruffle Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_4007_Y8_X_EC_0","₹2,390.00"
Geometric Puff Sleeve Midi Tea Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_1748V_ZZ_X_EC_90","₹2,490.00"
Pure Cotton Checked Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2119_Y0_X_EC_0","₹1,790.00"
Cotton Rich Printed Midaxi Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3767U_NB_X_EC_0","₹2,790.00"
Pure Cotton Halter Neck Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_8632_Y0_X_EC_0","₹1,990.00"
Round Neck Ruched Midi Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_1762_VX_X_EC_0","₹1,990.00"
Linen Rich Midi Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6762_Y0_X_EC_0","₹1,190.00"
Printed V-Neck Midaxi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3324T_J4_X_EC_0","₹3,690.00"
Cotton Rich Square Neck Midaxi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3290T_Y0_X_EC_0","₹2,190.00"
Floral V-Neck Midi Wrap Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3804U_NB_X_EC_90","₹2,690.00"
Cupro Rich Printed Midaxi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T50_3178T_Y4_X_EC_0","₹3,190.00"
Printed V-Neck Midi Wrap Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6710_F4_X_EC_0","₹1,590.00"
Cotton Blend Floral Square Neck Midi Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_7858_ZZ_X_EC_0","₹2,490.00"
Printed Tie Neck Mini Relaxed Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3303_Y4_X_EC_0","₹1,490.00"
Linen Blend Embellished Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2161_KY_X_EC_0","₹2,790.00"
Printed Square Neck Midi Cami Slip Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6361_F4_X_EC_0",₹990.00
Jersey Printed Knee Length Skater Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3450_N4_X_EC_0","₹1,190.00"
Pure Cotton Pintuck Mini Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3220_Y0_X_EC_0","₹1,590.00"
Cord Round Neck Mini Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_3429_LG_X_EC_0","₹1,590.00"
Linen Rich Printed Midi Waisted Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6741_Y4_X_EC_0","₹1,490.00"
Jersey Ruched Midi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_6690_Y0_X_EC_0",₹990.00
Lyocell Rich Printed Notch Neck Tiered Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T53_3801U_H4_X_EC_90","₹1,790.00"
Linen Rich Belted Short Sleeve Playsuit,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_2135_Y0_X_EC_0","₹2,490.00"
Jersey Round Neck Midaxi Column Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T69_4024_JX_X_EC_0","₹1,990.00"
Jersey Printed Knee Length Tiered Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_4872_A4_X_EC_0",₹990.00
Jersey Printed Drawstring Playsuit,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T52_9777_N4_X_EC_0",₹990.00
Tie Neck Frill Detail Jumpsuit,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_5660_Y0_X_EC_0","₹2,490.00"
Jersey Printed Tie Neck Mini Smock Dress,"https://assets.digitalcontent.marksandspencer.app/image/upload/w_550,h_715,q_auto,f_auto,e_sharpen/SD_01_T42_7270_F4_X_EC_0",₹990.00
Pure Cotton Printed Mini Waisted Dress,,"₹1,490.00"
Jersey Printed Round Neck Mini Skater Dress,,₹990.00
